name,value,year,lastValue,rank
MA Agarwal,0,2009.2,0,80
MA Agarwal,0,2009.3,0,80
MA Agarwal,0,2009.4,0,80
MA Agarwal,0,2009.5,0,80
MA Agarwal,0,2009.6,0,80
MA Agarwal,0,2009.7,0,80
MA Agarwal,0,2009.8,0,80
MA Agarwal,0,2009.9,0,80
MA Agarwal,0,2010,0,82
MA Agarwal,0,2010.1,0,82
MA Agarwal,0,2010.2,0,82
MA Agarwal,0,2010.3,0,82
MA Agarwal,0,2010.4,0,82
MA Agarwal,0,2010.5,0,82
MA Agarwal,0,2010.6,0,82
MA Agarwal,0,2010.7,0,82
MA Agarwal,0,2010.8,0,82
MA Agarwal,0,2010.9,0,82
MA Agarwal,33,2011,0,65
MA Agarwal,35,2011.1,33,67
MA Agarwal,49,2011.2,35,64
MA Agarwal,64,2011.3,49,63
MA Agarwal,89,2011.4,64,62
MA Agarwal,139,2011.5,89,60
MA Agarwal,155,2011.6,139,61
MA Agarwal,155,2011.7,155,61
MA Agarwal,155,2011.8,155,61
MA Agarwal,155,2011.9,155,61
MA Agarwal,175,2012,155,61
MA Agarwal,192,2012.1,175,60
MA Agarwal,236,2012.2,192,59
MA Agarwal,247,2012.3,236,59
MA Agarwal,256,2012.4,247,60
MA Agarwal,262,2012.5,256,60
MA Agarwal,272,2012.6,262,60
MA Agarwal,289,2012.7,272,60
MA Agarwal,298,2012.8,289,60
MA Agarwal,330,2012.9,298,61
MA Agarwal,340,2013,330,60
MA Agarwal,347,2013.1,340,61
MA Agarwal,355,2013.2,347,62
MA Agarwal,369,2013.3,355,62
MA Agarwal,393,2013.4,369,62
MA Agarwal,393,2013.5,393,62
MA Agarwal,393,2013.6,393,62
MA Agarwal,393,2013.7,393,62
MA Agarwal,393,2013.8,393,64
MA Agarwal,393,2013.9,393,64
MA Agarwal,408,2014,393,65
MA Agarwal,425,2014.1,408,65
MA Agarwal,430,2014.2,425,65
MA Agarwal,464,2014.3,430,64
MA Agarwal,479,2014.4,464,63
MA Agarwal,492,2014.5,479,63
MA Agarwal,494,2014.6,492,64
MA Agarwal,500,2014.7,494,63
MA Agarwal,500,2014.8,500,63
MA Agarwal,500,2014.9,500,64
MA Agarwal,510,2015,500,64
MA Agarwal,539,2015.1,510,64
MA Agarwal,593,2015.2,539,63
MA Agarwal,598,2015.3,593,63
MA Agarwal,614,2015.4,598,64
MA Agarwal,615,2015.5,614,64
MA Agarwal,664,2015.6,615,61
MA Agarwal,718,2015.7,664,59
MA Agarwal,722,2015.8,718,59
MA Agarwal,722,2015.9,722,61
MA Agarwal,733,2016,722,60
MA Agarwal,744,2016.1,733,60
MA Agarwal,752,2016.2,744,60
MA Agarwal,752,2016.3,752,61
MA Agarwal,752,2016.4,752,61
MA Agarwal,752,2016.5,752,61
MA Agarwal,752,2016.6,752,61
MA Agarwal,752,2016.7,752,62
MA Agarwal,752,2016.8,752,62
MA Agarwal,752,2016.9,752,65
MA Agarwal,760,2017,752,65
MA Agarwal,766,2017.1,760,64
MA Agarwal,785,2017.2,766,62
MA Agarwal,785,2017.3,785,62
MA Agarwal,785,2017.4,785,62
MA Agarwal,785,2017.5,785,62
MA Agarwal,785,2017.6,785,62
MA Agarwal,785,2017.7,785,63
MA Agarwal,785,2017.8,785,63
MA Agarwal,785,2017.9,785,65
MA Agarwal,795,2018,785,65
MA Agarwal,812,2018.1,795,66
MA Agarwal,822,2018.2,812,66
MA Agarwal,830,2018.3,822,66
MA Agarwal,832,2018.4,830,66
MA Agarwal,845,2018.5,832,67
MA Agarwal,867,2018.6,845,66
MA Agarwal,872,2018.7,867,67
MA Agarwal,882,2018.8,872,66
MA Agarwal,888,2018.9,882,67
MA Agarwal,909,2019,888,66
MA Agarwal,948,2019.1,909,63
MA Agarwal,983,2019.2,948,61
MA Agarwal,995,2019.3,983,61
MA Agarwal,996,2019.4,995,61
MA Agarwal,1028,2019.5,996,61
MA Agarwal,1040,2019.6,1028,60
MA Agarwal,1061,2019.7,1040,59
MA Agarwal,1077,2019.8,1061,59
MA Agarwal,1188,2019.9,1077,55
MA Agarwal,1281,2020,1188,54
MA Agarwal,1318,2020.1,1281,54
MA Agarwal,1335,2020.2,1318,54
MA Agarwal,1350,2020.3,1335,54
MA Agarwal,1391,2020.4,1350,53
MA Agarwal,1393,2020.5,1391,53
MA Agarwal,1443,2020.6,1393,52
MA Agarwal,1524,2020.7,1443,48
MA Agarwal,1560,2020.8,1524,47
MA Agarwal,1575,2020.9,1560,48
Mandeep Singh,0,2008,1575,78
Mandeep Singh,0,2008.1,0,78
Mandeep Singh,0,2008.2,0,78
Mandeep Singh,0,2008.3,0,78
Mandeep Singh,0,2008.4,0,78
Mandeep Singh,0,2008.5,0,78
Mandeep Singh,0,2008.6,0,78
Mandeep Singh,0,2008.7,0,78
Mandeep Singh,0,2008.8,0,78
Mandeep Singh,0,2008.9,0,78
Mandeep Singh,0,2009,0,81
Mandeep Singh,0,2009.1,0,81
Mandeep Singh,0,2009.2,0,81
Mandeep Singh,0,2009.3,0,81
Mandeep Singh,0,2009.4,0,81
Mandeep Singh,0,2009.5,0,81
Mandeep Singh,0,2009.6,0,81
Mandeep Singh,0,2009.7,0,81
Mandeep Singh,0,2009.8,0,81
Mandeep Singh,0,2009.9,0,81
Mandeep Singh,10,2010,0,64
Mandeep Singh,12,2010.1,10,66
Mandeep Singh,12,2010.2,12,66
Mandeep Singh,12,2010.3,12,66
Mandeep Singh,12,2010.4,12,65
Mandeep Singh,12,2010.5,12,65
Mandeep Singh,12,2010.6,12,65
Mandeep Singh,12,2010.7,12,65
Mandeep Singh,12,2010.8,12,65
Mandeep Singh,12,2010.9,12,65
Mandeep Singh,30,2011,12,66
Mandeep Singh,36,2011.1,30,66
Mandeep Singh,49,2011.2,36,65
Mandeep Singh,52,2011.3,49,64
Mandeep Singh,56,2011.4,52,65
Mandeep Singh,56,2011.5,56,65
Mandeep Singh,56,2011.6,56,65
Mandeep Singh,56,2011.7,56,65
Mandeep Singh,56,2011.8,56,65
Mandeep Singh,56,2011.9,56,65
Mandeep Singh,102,2012,56,63
Mandeep Singh,123,2012.1,102,63
Mandeep Singh,137,2012.2,123,63
Mandeep Singh,166,2012.3,137,62
Mandeep Singh,180,2012.4,166,62
Mandeep Singh,192,2012.5,180,61
Mandeep Singh,216,2012.6,192,62
Mandeep Singh,224,2012.7,216,62
Mandeep Singh,282,2012.8,224,61
Mandeep Singh,475,2012.9,282,55
Mandeep Singh,503,2013,475,55
Mandeep Singh,511,2013.1,503,55
Mandeep Singh,519,2013.2,511,55
Mandeep Singh,562,2013.3,519,55
Mandeep Singh,576,2013.4,562,54
Mandeep Singh,614,2013.5,576,54
Mandeep Singh,639,2013.6,614,54
Mandeep Singh,656,2013.7,639,53
Mandeep Singh,678,2013.8,656,52
Mandeep Singh,710,2013.9,678,53
Mandeep Singh,728,2014,710,53
Mandeep Singh,738,2014.1,728,53
Mandeep Singh,740,2014.2,738,53
Mandeep Singh,740,2014.3,740,53
Mandeep Singh,740,2014.4,740,53
Mandeep Singh,740,2014.5,740,53
Mandeep Singh,740,2014.6,740,53
Mandeep Singh,740,2014.7,740,53
Mandeep Singh,740,2014.8,740,55
Mandeep Singh,740,2014.9,740,56
Mandeep Singh,746,2015,740,55
Mandeep Singh,746,2015.1,746,55
Mandeep Singh,775,2015.2,746,55
Mandeep Singh,805,2015.3,775,54
Mandeep Singh,817,2015.4,805,54
Mandeep Singh,825,2015.5,817,55
Mandeep Singh,871,2015.6,825,52
Mandeep Singh,884,2015.7,871,51
Mandeep Singh,884,2015.8,884,52
Mandeep Singh,884,2015.9,884,54
Mandeep Singh,884,2016,884,53
Mandeep Singh,884,2016.1,884,54
Mandeep Singh,884,2016.2,884,54
Mandeep Singh,884,2016.3,884,54
Mandeep Singh,884,2016.4,884,54
Mandeep Singh,884,2016.5,884,55
Mandeep Singh,884,2016.6,884,55
Mandeep Singh,884,2016.7,884,55
Mandeep Singh,884,2016.8,884,55
Mandeep Singh,884,2016.9,884,56
Mandeep Singh,905,2017,884,56
Mandeep Singh,919,2017.1,905,55
Mandeep Singh,958,2017.2,919,53
Mandeep Singh,958,2017.3,958,54
Mandeep Singh,960,2017.4,958,54
Mandeep Singh,963,2017.5,960,54
Mandeep Singh,979,2017.6,963,54
Mandeep Singh,1015,2017.7,979,52
Mandeep Singh,1068,2017.8,1015,51
Mandeep Singh,1119,2017.9,1068,50
Mandeep Singh,1144,2018,1119,50
Mandeep Singh,1172,2018.1,1144,48
Mandeep Singh,1211,2018.2,1172,48
Mandeep Singh,1243,2018.3,1211,48
Mandeep Singh,1257,2018.4,1243,48
Mandeep Singh,1271,2018.5,1257,48
Mandeep Singh,1287,2018.6,1271,48
Mandeep Singh,1294,2018.7,1287,48
Mandeep Singh,1327,2018.8,1294,48
Mandeep Singh,1408,2018.9,1327,45
Mandeep Singh,1412,2019,1408,44
Mandeep Singh,1423,2019.1,1412,43
Mandeep Singh,1461,2019.2,1423,41
Mandeep Singh,1461,2019.3,1461,41
Mandeep Singh,1461,2019.4,1461,43
Mandeep Singh,1465,2019.5,1461,44
Mandeep Singh,1478,2019.6,1465,44
Mandeep Singh,1483,2019.7,1478,44
Mandeep Singh,1518,2019.8,1483,43
Mandeep Singh,1570,2019.9,1518,45
Mandeep Singh,1586,2020,1570,45
Mandeep Singh,1608,2020.1,1586,45
Mandeep Singh,1622,2020.2,1608,45
Mandeep Singh,1713,2020.3,1622,43
Mandeep Singh,1713,2020.4,1713,44
Mandeep Singh,1719,2020.5,1713,44
Mandeep Singh,1722,2020.6,1719,44
Mandeep Singh,1722,2020.7,1722,44
Mandeep Singh,1722,2020.8,1722,45
Mandeep Singh,1722,2020.9,1722,45
MC Henriques,0,2008,1722,79
MC Henriques,0,2008.1,0,79
MC Henriques,0,2008.2,0,79
MC Henriques,0,2008.3,0,79
MC Henriques,0,2008.4,0,79
MC Henriques,0,2008.5,0,79
MC Henriques,0,2008.6,0,79
MC Henriques,0,2008.7,0,79
MC Henriques,0,2008.8,0,79
MC Henriques,0,2008.9,0,79
MC Henriques,7,2009,0,57
MC Henriques,31,2009.1,7,56
MC Henriques,44,2009.2,31,55
MC Henriques,44,2009.3,44,55
MC Henriques,44,2009.4,44,57
MC Henriques,44,2009.5,44,57
MC Henriques,44,2009.6,44,57
MC Henriques,44,2009.7,44,57
MC Henriques,44,2009.8,44,57
MC Henriques,44,2009.9,44,57
MC Henriques,45,2010,44,60
MC Henriques,45,2010.1,45,61
MC Henriques,45,2010.2,45,62
MC Henriques,45,2010.3,45,64
MC Henriques,45,2010.4,45,63
MC Henriques,45,2010.5,45,63
MC Henriques,45,2010.6,45,63
MC Henriques,45,2010.7,45,63
MC Henriques,45,2010.8,45,63
MC Henriques,45,2010.9,45,63
MC Henriques,45,2011,45,63
MC Henriques,45,2011.1,45,64
MC Henriques,45,2011.2,45,66
MC Henriques,45,2011.3,45,66
MC Henriques,45,2011.4,45,66
MC Henriques,45,2011.5,45,66
MC Henriques,45,2011.6,45,66
MC Henriques,45,2011.7,45,66
MC Henriques,45,2011.8,45,66
MC Henriques,45,2011.9,45,66
MC Henriques,45,2012,45,69
MC Henriques,45,2012.1,45,70
MC Henriques,45,2012.2,45,70
MC Henriques,45,2012.3,45,72
MC Henriques,45,2012.4,45,72
MC Henriques,45,2012.5,45,72
MC Henriques,45,2012.6,45,72
MC Henriques,45,2012.7,45,72
MC Henriques,45,2012.8,45,72
MC Henriques,45,2012.9,45,72
MC Henriques,110,2013,45,69
MC Henriques,130,2013.1,110,70
MC Henriques,145,2013.2,130,67
MC Henriques,146,2013.3,145,70
MC Henriques,154,2013.4,146,70
MC Henriques,174,2013.5,154,69
MC Henriques,187,2013.6,174,68
MC Henriques,197,2013.7,187,69
MC Henriques,200,2013.8,197,70
MC Henriques,200,2013.9,200,71
MC Henriques,210,2014,200,71
MC Henriques,211,2014.1,210,71
MC Henriques,211,2014.2,211,72
MC Henriques,211,2014.3,211,73
MC Henriques,211,2014.4,211,74
MC Henriques,211,2014.5,211,76
MC Henriques,211,2014.6,211,77
MC Henriques,211,2014.7,211,78
MC Henriques,211,2014.8,211,78
MC Henriques,211,2014.9,211,78
MC Henriques,216,2015,211,77
MC Henriques,255,2015.1,216,76
MC Henriques,262,2015.2,255,76
MC Henriques,303,2015.3,262,76
MC Henriques,329,2015.4,303,75
MC Henriques,383,2015.5,329,73
MC Henriques,410,2015.6,383,73
MC Henriques,445,2015.7,410,73
MC Henriques,480,2015.8,445,73
MC Henriques,480,2015.9,480,74
MC Henriques,500,2016,480,72
MC Henriques,504,2016.1,500,72
MC Henriques,536,2016.2,504,71
MC Henriques,538,2016.3,536,72
MC Henriques,545,2016.4,538,73
MC Henriques,563,2016.5,545,73
MC Henriques,595,2016.6,563,70
MC Henriques,597,2016.7,595,70
MC Henriques,607,2016.8,597,69
MC Henriques,706,2016.9,607,67
MC Henriques,764,2017,706,64
MC Henriques,808,2017.1,764,60
MC Henriques,818,2017.2,808,60
MC Henriques,826,2017.3,818,60
MC Henriques,836,2017.4,826,60
MC Henriques,874,2017.5,836,59
MC Henriques,880,2017.6,874,59
MC Henriques,891,2017.7,880,59
MC Henriques,896,2017.8,891,59
MC Henriques,938,2017.9,896,57
MC Henriques,938,2018,938,57
MC Henriques,938,2018.1,938,57
MC Henriques,938,2018.2,938,57
MC Henriques,938,2018.3,938,58
MC Henriques,938,2018.4,938,58
MC Henriques,938,2018.5,938,59
MC Henriques,938,2018.6,938,60
MC Henriques,938,2018.7,938,60
MC Henriques,938,2018.8,938,62
MC Henriques,938,2018.9,938,64
MC Henriques,938,2019,938,63
MC Henriques,938,2019.1,938,64
MC Henriques,938,2019.2,938,65
MC Henriques,938,2019.3,938,66
MC Henriques,938,2019.4,938,66
MC Henriques,938,2019.5,938,66
MC Henriques,938,2019.6,938,67
MC Henriques,938,2019.7,938,68
MC Henriques,938,2019.8,938,68
MC Henriques,938,2019.9,938,69
MC Henriques,938,2020,938,70
MC Henriques,938,2020.1,938,70
MC Henriques,938,2020.2,938,70
MC Henriques,938,2020.3,938,70
MC Henriques,938,2020.4,938,70
MC Henriques,938,2020.5,938,70
MC Henriques,938,2020.6,938,71
MC Henriques,938,2020.7,938,73
MC Henriques,938,2020.8,938,74
MC Henriques,938,2020.9,938,75
MEK Hussey,64,2008,938,4
MEK Hussey,69,2008.1,64,14
MEK Hussey,136,2008.2,69,4
MEK Hussey,136,2008.3,136,10
MEK Hussey,136,2008.4,136,16
MEK Hussey,136,2008.5,136,22
MEK Hussey,136,2008.6,136,27
MEK Hussey,136,2008.7,136,31
MEK Hussey,136,2008.8,136,31
MEK Hussey,136,2008.9,136,35
MEK Hussey,136,2009,136,39
MEK Hussey,136,2009.1,136,40
MEK Hussey,136,2009.2,136,41
MEK Hussey,136,2009.3,136,44
MEK Hussey,136,2009.4,136,45
MEK Hussey,136,2009.5,136,45
MEK Hussey,136,2009.6,136,48
MEK Hussey,136,2009.7,136,48
MEK Hussey,136,2009.8,136,48
MEK Hussey,136,2009.9,136,49
MEK Hussey,154,2010,136,48
MEK Hussey,163,2010.1,154,51
MEK Hussey,191,2010.2,163,50
MEK Hussey,191,2010.3,191,52
MEK Hussey,191,2010.4,191,51
MEK Hussey,191,2010.5,191,51
MEK Hussey,191,2010.6,191,52
MEK Hussey,191,2010.7,191,52
MEK Hussey,191,2010.8,191,52
MEK Hussey,191,2010.9,191,55
MEK Hussey,253,2011,191,51
MEK Hussey,267,2011.1,253,51
MEK Hussey,319,2011.2,267,50
MEK Hussey,383,2011.3,319,49
MEK Hussey,401,2011.4,383,49
MEK Hussey,438,2011.5,401,48
MEK Hussey,510,2011.6,438,47
MEK Hussey,538,2011.7,510,46
MEK Hussey,572,2011.8,538,44
MEK Hussey,647,2011.9,572,43
MEK Hussey,688,2012,647,41
MEK Hussey,717,2012.1,688,41
MEK Hussey,745,2012.2,717,41
MEK Hussey,807,2012.3,745,39
MEK Hussey,821,2012.4,807,39
MEK Hussey,861,2012.5,821,38
MEK Hussey,886,2012.6,861,36
MEK Hussey,924,2012.7,886,33
MEK Hussey,924,2012.8,924,36
MEK Hussey,924,2012.9,924,38
MEK Hussey,942,2013,924,37
MEK Hussey,1016,2013.1,942,34
MEK Hussey,1035,2013.2,1016,35
MEK Hussey,1098,2013.3,1035,32
MEK Hussey,1167,2013.4,1098,29
MEK Hussey,1213,2013.5,1167,27
MEK Hussey,1257,2013.6,1213,26
MEK Hussey,1317,2013.7,1257,24
MEK Hussey,1334,2013.8,1317,23
MEK Hussey,1597,2013.9,1334,21
MEK Hussey,1613,2014,1597,21
MEK Hussey,1636,2014.1,1613,20
MEK Hussey,1644,2014.2,1636,20
MEK Hussey,1676,2014.3,1644,19
MEK Hussey,1761,2014.4,1676,18
MEK Hussey,1769,2014.5,1761,18
MEK Hussey,1828,2014.6,1769,16
MEK Hussey,1846,2014.7,1828,15
MEK Hussey,1874,2014.8,1846,15
MEK Hussey,1874,2014.9,1874,16
MEK Hussey,1875,2015,1874,17
MEK Hussey,1897,2015.1,1875,17
MEK Hussey,1955,2015.2,1897,17
MEK Hussey,1960,2015.3,1955,18
MEK Hussey,1960,2015.4,1960,19
MEK Hussey,1960,2015.5,1960,20
MEK Hussey,1960,2015.6,1960,20
MEK Hussey,1960,2015.7,1960,20
MEK Hussey,1960,2015.8,1960,21
MEK Hussey,1960,2015.9,1960,23
MEK Hussey,1960,2016,1960,24
MEK Hussey,1960,2016.1,1960,25
MEK Hussey,1960,2016.2,1960,25
MEK Hussey,1960,2016.3,1960,25
MEK Hussey,1960,2016.4,1960,25
MEK Hussey,1960,2016.5,1960,25
MEK Hussey,1960,2016.6,1960,26
MEK Hussey,1960,2016.7,1960,26
MEK Hussey,1960,2016.8,1960,26
MEK Hussey,1960,2016.9,1960,26
MEK Hussey,1960,2017,1960,26
MEK Hussey,1960,2017.1,1960,26
MEK Hussey,1960,2017.2,1960,26
MEK Hussey,1960,2017.3,1960,26
MEK Hussey,1960,2017.4,1960,26
MEK Hussey,1960,2017.5,1960,27
MEK Hussey,1960,2017.6,1960,27
MEK Hussey,1960,2017.7,1960,27
MEK Hussey,1960,2017.8,1960,27
MEK Hussey,1960,2017.9,1960,27
MEK Hussey,1960,2018,1960,28
MEK Hussey,1960,2018.1,1960,28
MEK Hussey,1960,2018.2,1960,28
MEK Hussey,1960,2018.3,1960,28
MEK Hussey,1960,2018.4,1960,28
MEK Hussey,1960,2018.5,1960,28
MEK Hussey,1960,2018.6,1960,28
MEK Hussey,1960,2018.7,1960,28
MEK Hussey,1960,2018.8,1960,28
MEK Hussey,1960,2018.9,1960,28
MEK Hussey,1960,2019,1960,28
MEK Hussey,1960,2019.1,1960,28
MEK Hussey,1960,2019.2,1960,28
MEK Hussey,1960,2019.3,1960,28
MEK Hussey,1960,2019.4,1960,29
MEK Hussey,1960,2019.5,1960,29
MEK Hussey,1960,2019.6,1960,29
MEK Hussey,1960,2019.7,1960,30
MEK Hussey,1960,2019.8,1960,30
MEK Hussey,1960,2019.9,1960,30
MEK Hussey,1960,2020,1960,30
MEK Hussey,1960,2020.1,1960,30
MEK Hussey,1960,2020.2,1960,30
MEK Hussey,1960,2020.3,1960,31
MEK Hussey,1960,2020.4,1960,31
MEK Hussey,1960,2020.5,1960,33
MEK Hussey,1960,2020.6,1960,33
MEK Hussey,1960,2020.7,1960,33
MEK Hussey,1960,2020.8,1960,33
MEK Hussey,1960,2020.9,1960,35
MK Pandey,11,2008,1960,33
MK Pandey,26,2008.1,11,38
MK Pandey,26,2008.2,26,44
MK Pandey,26,2008.3,26,46
MK Pandey,26,2008.4,26,46
MK Pandey,26,2008.5,26,46
MK Pandey,26,2008.6,26,46
MK Pandey,26,2008.7,26,46
MK Pandey,26,2008.8,26,46
MK Pandey,26,2008.9,26,46
MK Pandey,29,2009,26,48
MK Pandey,121,2009.1,29,42
MK Pandey,166,2009.2,121,38
MK Pandey,171,2009.3,166,38
MK Pandey,171,2009.4,171,41
MK Pandey,171,2009.5,171,42
MK Pandey,171,2009.6,171,45
MK Pandey,171,2009.7,171,45
MK Pandey,171,2009.8,171,45
MK Pandey,171,2009.9,171,46
MK Pandey,178,2010,171,46
MK Pandey,202,2010.1,178,44
MK Pandey,246,2010.2,202,42
MK Pandey,272,2010.3,246,43
MK Pandey,295,2010.4,272,43
MK Pandey,326,2010.5,295,43
MK Pandey,331,2010.6,326,44
MK Pandey,359,2010.7,331,44
MK Pandey,370,2010.8,359,45
MK Pandey,398,2010.9,370,45
MK Pandey,408,2011,398,45
MK Pandey,431,2011.1,408,46
MK Pandey,454,2011.2,431,46
MK Pandey,484,2011.3,454,46
MK Pandey,546,2011.4,484,42
MK Pandey,579,2011.5,546,41
MK Pandey,631,2011.6,579,39
MK Pandey,651,2011.7,631,37
MK Pandey,665,2011.8,651,38
MK Pandey,665,2011.9,665,42
MK Pandey,670,2012,665,43
MK Pandey,682,2012.1,670,43
MK Pandey,690,2012.2,682,43
MK Pandey,693,2012.3,690,44
MK Pandey,753,2012.4,693,42
MK Pandey,786,2012.5,753,42
MK Pandey,787,2012.6,786,43
MK Pandey,808,2012.7,787,42
MK Pandey,809,2012.8,808,43
MK Pandey,809,2012.9,809,44
MK Pandey,842,2013,809,44
MK Pandey,850,2013.1,842,44
MK Pandey,863,2013.2,850,44
MK Pandey,871,2013.3,863,44
MK Pandey,919,2013.4,871,42
MK Pandey,961,2013.5,919,41
MK Pandey,979,2013.6,961,41
MK Pandey,979,2013.7,979,41
MK Pandey,979,2013.8,979,41
MK Pandey,979,2013.9,979,41
MK Pandey,1057,2014,979,37
MK Pandey,1155,2014.1,1057,36
MK Pandey,1160,2014.2,1155,36
MK Pandey,1178,2014.3,1160,35
MK Pandey,1185,2014.4,1178,35
MK Pandey,1186,2014.5,1185,35
MK Pandey,1186,2014.6,1186,36
MK Pandey,1204,2014.7,1186,36
MK Pandey,1261,2014.8,1204,35
MK Pandey,1472,2014.9,1261,30
MK Pandey,1488,2015,1472,30
MK Pandey,1518,2015.1,1488,30
MK Pandey,1526,2015.2,1518,30
MK Pandey,1534,2015.3,1526,30
MK Pandey,1534,2015.4,1534,30
MK Pandey,1577,2015.5,1534,30
MK Pandey,1606,2015.6,1577,30
MK Pandey,1619,2015.7,1606,30
MK Pandey,1655,2015.8,1619,30
MK Pandey,1695,2015.9,1655,31
MK Pandey,1700,2016,1695,31
MK Pandey,1733,2016.1,1700,31
MK Pandey,1755,2016.2,1733,31
MK Pandey,1778,2016.3,1755,31
MK Pandey,1786,2016.4,1778,30
MK Pandey,1790,2016.5,1786,30
MK Pandey,1806,2016.6,1790,30
MK Pandey,1866,2016.7,1806,28
MK Pandey,1873,2016.8,1866,28
MK Pandey,1935,2016.9,1873,28
MK Pandey,1977,2017,1935,25
MK Pandey,2007,2017.1,1977,25
MK Pandey,2046,2017.2,2007,25
MK Pandey,2112,2017.3,2046,25
MK Pandey,2147,2017.4,2112,24
MK Pandey,2187,2017.5,2147,24
MK Pandey,2189,2017.6,2187,24
MK Pandey,2218,2017.7,2189,24
MK Pandey,2240,2017.8,2218,24
MK Pandey,2337,2017.9,2240,23
MK Pandey,2361,2018,2337,23
MK Pandey,2369,2018.1,2361,23
MK Pandey,2458,2018.2,2369,22
MK Pandey,2458,2018.3,2458,22
MK Pandey,2476,2018.4,2458,21
MK Pandey,2566,2018.5,2476,20
MK Pandey,2591,2018.6,2566,20
MK Pandey,2628,2018.7,2591,20
MK Pandey,2642,2018.8,2628,20
MK Pandey,2748,2018.9,2642,18
MK Pandey,2751,2019,2748,17
MK Pandey,2756,2019.1,2751,17
MK Pandey,2777,2019.2,2756,17
MK Pandey,2790,2019.3,2777,17
MK Pandey,2809,2019.4,2790,18
MK Pandey,2876,2019.5,2809,16
MK Pandey,2932,2019.6,2876,15
MK Pandey,2976,2019.7,2932,15
MK Pandey,3031,2019.8,2976,15
MK Pandey,3089,2019.9,3031,15
MK Pandey,3113,2020,3089,15
MK Pandey,3133,2020.1,3113,15
MK Pandey,3192,2020.2,3133,15
MK Pandey,3204,2020.3,3192,15
MK Pandey,3241,2020.4,3204,15
MK Pandey,3311,2020.5,3241,15
MK Pandey,3356,2020.6,3311,15
MK Pandey,3359,2020.7,3356,15
MK Pandey,3362,2020.8,3359,15
MK Pandey,3514,2020.9,3362,15
MK Tiwary,57,2008,3514,5
MK Tiwary,75,2008.1,57,9
MK Tiwary,82,2008.2,75,17
MK Tiwary,91,2008.3,82,22
MK Tiwary,92,2008.4,91,29
MK Tiwary,116,2008.5,92,27
MK Tiwary,120,2008.6,116,35
MK Tiwary,120,2008.7,120,37
MK Tiwary,120,2008.8,120,40
MK Tiwary,120,2008.9,120,40
MK Tiwary,140,2009,120,38
MK Tiwary,140,2009.1,140,39
MK Tiwary,140,2009.2,140,40
MK Tiwary,140,2009.3,140,43
MK Tiwary,140,2009.4,140,44
MK Tiwary,140,2009.5,140,44
MK Tiwary,140,2009.6,140,47
MK Tiwary,140,2009.7,140,47
MK Tiwary,140,2009.8,140,47
MK Tiwary,140,2009.9,140,48
MK Tiwary,141,2010,140,51
MK Tiwary,218,2010.1,141,42
MK Tiwary,224,2010.2,218,45
MK Tiwary,256,2010.3,224,45
MK Tiwary,330,2010.4,256,41
MK Tiwary,338,2010.5,330,41
MK Tiwary,344,2010.6,338,43
MK Tiwary,374,2010.7,344,42
MK Tiwary,393,2010.8,374,42
MK Tiwary,434,2010.9,393,43
MK Tiwary,451,2011,434,43
MK Tiwary,481,2011.1,451,42
MK Tiwary,519,2011.2,481,40
MK Tiwary,585,2011.3,519,35
MK Tiwary,635,2011.4,585,30
MK Tiwary,663,2011.5,635,31
MK Tiwary,694,2011.6,663,30
MK Tiwary,698,2011.7,694,30
MK Tiwary,716,2011.8,698,30
MK Tiwary,806,2011.9,716,31
MK Tiwary,806,2012,806,34
MK Tiwary,871,2012.1,806,30
MK Tiwary,877,2012.2,871,30
MK Tiwary,907,2012.3,877,28
MK Tiwary,931,2012.4,907,28
MK Tiwary,973,2012.5,931,28
MK Tiwary,979,2012.6,973,29
MK Tiwary,996,2012.7,979,28
MK Tiwary,1002,2012.8,996,29
MK Tiwary,1136,2012.9,1002,25
MK Tiwary,1155,2013,1136,25
MK Tiwary,1165,2013.1,1155,25
MK Tiwary,1173,2013.2,1165,25
MK Tiwary,1180,2013.3,1173,26
MK Tiwary,1200,2013.4,1180,27
MK Tiwary,1218,2013.5,1200,26
MK Tiwary,1230,2013.6,1218,27
MK Tiwary,1247,2013.7,1230,28
MK Tiwary,1247,2013.8,1247,28
MK Tiwary,1247,2013.9,1247,32
MK Tiwary,1248,2014,1247,33
MK Tiwary,1255,2014.1,1248,33
MK Tiwary,1263,2014.2,1255,33
MK Tiwary,1278,2014.3,1263,33
MK Tiwary,1348,2014.4,1278,33
MK Tiwary,1355,2014.5,1348,33
MK Tiwary,1409,2014.6,1355,32
MK Tiwary,1421,2014.7,1409,32
MK Tiwary,1421,2014.8,1421,32
MK Tiwary,1421,2014.9,1421,33
MK Tiwary,1468,2015,1421,31
MK Tiwary,1497,2015.1,1468,31
MK Tiwary,1497,2015.2,1497,31
MK Tiwary,1497,2015.3,1497,31
MK Tiwary,1497,2015.4,1497,31
MK Tiwary,1497,2015.5,1497,33
MK Tiwary,1497,2015.6,1497,33
MK Tiwary,1497,2015.7,1497,33
MK Tiwary,1497,2015.8,1497,34
MK Tiwary,1497,2015.9,1497,35
MK Tiwary,1497,2016,1497,35
MK Tiwary,1497,2016.1,1497,35
MK Tiwary,1497,2016.2,1497,35
MK Tiwary,1497,2016.3,1497,35
MK Tiwary,1497,2016.4,1497,35
MK Tiwary,1497,2016.5,1497,35
MK Tiwary,1497,2016.6,1497,36
